stud_id,tepsb_sex,sample,svyunit,ym,contact,cp19v01,cp19v02,cp19v05,cp19v28,cp19v29,cp19v29_1,cp19v29_2,cp19v30,cp19v31_g,cp19v31_gd,cp19v32,cp19v32_1,cp19v32_2,cp19v33v34,cp19v33v34_u,cp19v33v34_ud,cp19v35,cp19v36,cp19v37_1,cp19v37_2,cp19v37_3,cp19v37_4,cp19v37_5,cp19v37_6,cp19v37_7,cp19v37_8,cp19v37_9,cp19v38,cp19v39,cp19v40,cp19v41,cp19v42,cp19v43_1_k1,cp19v43_1_k2,cp19v43_2_k1,cp19v43_2_k2,cp19v43_2_k3,cp19v43_2_k4,cp19v43_3_k1,cp19v43_3_k2,cp19v43_4_k1,cp19v43_4_k2,cp19v43_4_k3,cp19v43_4_k4,cp19v43_A1,cp19v43_A2,cp19v43_A3,cp19v43_A4,cp19v44,cp19v45_1,cp19v45_2,cp19v45_3,cp19v45_4,cp19v45_A,cp19v46,cp19v47,cp19v48,cp19v49_1,cp19v49_2,cp19v50_k1,cp19v50_k2,cp19v50_k3,cp19v51,cp19v52,cp19v53,cp19v54,cp19v55,cp19v56,cp19v57,cp19v57_1,cp19v58,cp19v59,cp19v60,cp19v61,cp19v62,cp19v63,cp19v63_k,cp19v64,cp19v65,cp19v66,cp19v66_k,cp19v67,cp19v68,cp19v69,cp19v70,cp19v71,cp19v72,cp19v73,cp19v74,cp19v75,cp19v76,cp19v76_k,cp19v77,cp19v78,cp19v78_k,cp19v79,cp19v79_1,cp19v79_2,cp19v80_1,cp19v80_2,cp19v80_3,cp19v80_4,cp19v80_5,cp19v80_6,cp19v80_7,cp19v80_8,cp19v80_9,cp19v80_10,cp19v80_11,cp19v80_12,cp19v80_13,cp19v80_14,cp19v81,cp19v82,cp19v83,cp19v84,cp19v30_x,cp19v31_g_x,cp19v31_gd_x,cp19v32_x,cp19v32_1_x,cp19v32_2_x,cp19v33v34_u_x,cp19v33v34_ud_x,cp19v35_x,cp19v36_x,cp19v69_x,cp19v71_x,cp19v72_x,cp19v73_x,cp19v74_x,cp19v75_x,cp19v76_x,cp19v76_k_x,cp19v77_x,cp19v78_x,cp19v78_k_x
02962,1,1,1,10902,2,1,1,18,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,1,1,4,1,1,3,2,99,1,99,2,8,76,3,34,2,9999,12,50,7, ,1,2,99,2,99,99,999,99,9999,99,9999,999,99, ,1,997,999,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,3,162,85,6,99,99,1,6,4,6,2,99,99,11,1,2,46,2,34,2,9999,997,96, 
01780,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08565,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14614,2,1,1,10903,2,1,2,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,13,99,99,97,8,999,99,999,99,999,99,999,99,999,99,6,8,95,95,1,99,99,6,99,6,1,1,99,2,99,2,1,1,4,1,1,2,2,99,1,99,2,7,69,3,33,1,4,9,40,7, ,2,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,158,70,5,99,99,1,6,4,4,3,99,99,99,99,99,999,99,9999,99,9999,999,99, 
01544,1,1,1,10902,2,2,1,2,2,99,99,99,6,99,99,1,6,4,4,11,3,1,2,0,0,1,0,0,0,0,0,0,2,99,99,97,97,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,4,3,1,99,2,99,1,99,2,5,69,6,33,1,6,10,30,21,25퇥,99,1,99,99,99,99,999,99,9999,99,9999,999,14, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,180,73,6,99,99,1,6,4,11,3,1,2,99,99,99,999,99,9999,99,9999,999,14, 
09149,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
09285,1,1,1,10902,2,1,1,11,2,99,99,99,5,99,99,1,5,97,2,8,5,2,1,0,0,0,0,0,0,1,0,0,1,1,97,99,99,997,97,999,99,999,99,999,99,999,99,999,99,97,97,95,95,4,99,99,6,99,6,1,3,97,2,99,2,994,994,4,1,1,1,2,99,4,99,99,1,38,4,71,1,20,13,997,98, ,5,2,97,3,1,2,998,97,31,2,9999,40,7, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,175,55,5,99,99,1,5,97,8,5,2,1,97,1,2,998,97,31,2,9999,40,7, 
15627,1,1,1,10903,2,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,106,9,999,99,999,99,15,9,95,95,4,7,99,99,99,7,99,99,99,99,2,2,1,1,3,3,1,3,2,99,1,99,1,9,79,6,23,2,9999,17,40,12, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,1,51,999,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3,3,170,78,7,6,1,1,8,8,6,1,99,99,11,1,1,79,97,34,2,9999,24,96, 
12961,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
15080,1,1,1,10903,2,1,1,14,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,108,5,999,99,999,99,17,5,95,95,2,6,99,99,99,6,99,99,99,99,2,0,0,0,3,1,1,2,1,99,1,99,2,8,28,7,31,2,9999,14,40,7, ,1,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,163,80,6,99,99,1,6,4,1,2,99,99,10,1,2,22,6,34,2,9999,40,96, 
06929,2,1,1,10903,2,1,2,13,2,99,99,99,6,99,99,1,14,14,2,6,4,2,2,0,0,0,0,0,0,1,0,0,2,99,99,2,99,999,99,999,99,999,99,105,6,999,99,999,99,14,6,95,95,1,8,99,99,99,8,99,99,99,99,3,2,994,994,3,3,1,2,2,99,3,99,99,1,72,1,34,2,9999,17,997,8, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,1,51,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,167,90,6,99,99,1,14,14,6,4,2,2,6,1,96,92,3,52,96,9999,30,3, 
14211,2,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
12075,1,1,1,10904,2,2,1,24,2,99,99,99,7,11,96,1,97,97,5,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,97,97,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,96,3,1,99,2,99,4,99,99,1,44,97,33,97,9999,18,997,97, ,99,97,99,99,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,170,70,7,11,96,1,97,97,1,2,99,99,99,99,99,999,99,9999,99,9999,999,99, 
10149,1,1,1,10902,2,1,1,10,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,994,994,4,1,1,2,2,99,1,99,2,8,24,6,43,2,9999,10,40,6, ,2,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,172,75,5,99,99,1,6,6,8,5,99,99,11,1,2,24,6,33,1,4,55,96, 
12111,1,1,1,10902,2,1,1,4,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,104,12,999,99,999,99,13,12,95,95,1,6,99,99,99,6,99,99,99,99,3,2,1,1,1,2,1,3,2,99,1,99,2,5,95,97,31,1,30,17,997,22, ,5,2,99,4,99,99,999,99,9999,99,9999,999,99, ,1,51,999,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,3,178,70,5,99,99,1,8,6,8,7,99,99,12,1,96,47,8,52,96,9999,72,5, 
05977,2,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
10043,1,1,1,10902,2,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,108,12,999,99,999,99,17,12,95,95,1,6,99,99,99,6,99,99,99,99,3,2,1,1,3,3,2,99,1,1,99,1,2,5,64,9,33,1,3,13,40,10, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,177,90,5,99,99,1,6,4,8,3,99,99,11,1,2,46,3,51,2,9999,48,96, 
18640,2,1,1,10902,2,1,2,1,1,1,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,101,1,999,99,999,99,10,1,95,95,1,8,99,99,99,8,99,99,99,99,3,0,0,0,4,1,1,3,2,99,1,99,2,9,62,9,25,2,9999,15,40,9, ,3,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,157,68,7,1,6,1,10,8,1,6,99,99,11,1,96,87,4,54,96,9999,40,4, 
00905,1,1,1,10903,2,1,1,2,1,1,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,0,0,3,3,1,3,1,99,1,99,2,8,26,4,21,2,9999,15,40,13, ,1,1,99,99,99,99,999,99,9999,99,9999,999,11, ,2,999,999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,170,71,7,1,5,1,10,9,1,5,99,99,99,99,99,999,99,9999,99,9999,999,11, 
09800,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
12134,2,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
09169,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00845,1,1,1,10904,2,3,2,6,2,99,99,99,8,1,2,2,99,99,5,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,97,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,3,3,2,99,2,2,99,99,99,99,999,99,9999,99,9999,99,999,99, ,99,99,99,99,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,175,997,8,1,2,2,99,99,1,2,99,99,99,99,99,999,99,9999,99,9999,999,99, 
12614,2,1,1,10902,2,1,2,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,101,10,999,99,999,99,10,10,95,95,1,8,99,99,99,8,99,99,99,99,1,1,994,994,3,3,1,2,2,99,1,99,2,8,47,9,24,1,3,16,40,12, ,1,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,162,54,7,3,3,1,9,9,6,3,99,99,6,1,96,51,2,83,96,9999,70,5, 
11804,1,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00882,1,1,1,10902,2,1,1,2,1,1,10,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,107,2,999,99,999,99,16,2,95,95,1,8,99,99,99,8,99,99,99,99,3,2,0,2,4,1,2,99,1,1,99,1,2,9,87,3,21,2,9999,9,40,6, ,1,1,99,99,99,99,999,99,9999,99,9999,999,6, ,2,999,999,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,179,70,7,11,2,1,10,10,6,2,1,2,99,99,99,999,99,9999,99,9999,999,6, 
01283,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
19170,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
19404,1,1,1,10903,2,1,1,15,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,107,97,108,12,16,97,17,12,1,99,6,99,99,6,99,99,99,99,4,2,994,994,4,3,1,2,2,99,1,99,2,5,94,4,83,2,9999,14,45,9, ,1,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,173,80,6,99,99,3,99,99,7,3,99,99,6,1,96,51,4,51,96,9999,72,7, 
16920,2,1,1,10902,2,1,2,4,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,997,97,997,97,97,97,97,97,1,99,8,99,99,8,99,99,99,99,3,2,994,994,4,3,1,4,1,99,1,99,1,11,98,8,31,2,9999,11,45,19, ,5,1,99,99,99,99,999,99,9999,99,9999,999,99, ,1,997,999,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,4,158,56,6,99,99,1,7,6,1,6,99,99,99,99,99,999,99,9999,99,9999,999,99, 
17917,2,1,1,10902,2,1,2,4,1,1,8,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,0,0,7,3,1,4,1,99,1,99,2,8,18,9,21,2,9999,11,42,11, ,1,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,1,1,1,0,1,1,1,1,1,1,0,0,0,3,2,153,62,7,1,4,1,8,8,1,4,1,2,99,99,99,999,99,9999,99,9999,999,99, 
17155,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
17815,1,1,1,10902,2,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,104,97,106,97,13,97,15,97,4,99,8,99,99,8,99,99,99,99,3,994,994,994,3,3,1,2,2,99,1,99,2,8,79,5,23,1,3,16,48,8, ,2,2,13,4,1,1,79,6,33,2,9999,40,8, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,172,98,7,1,4,1,8,8,1,4,99,99,13,1,1,79,6,33,2,9999,40,8, 
18679,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
04179,2,1,1,10903,1,1,2,1,1,1,9,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,997,997,997,4,1,1,2,2,99,1,99,2,8,72,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,7,6,3,1,9,8,4,3,1,1,96,96,96,996,96,9996,96,9999,996,96, 
10626,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08879,1,1,1,10902,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
16828,1,1,1,10902,2,1,1,18,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,14,99,99,102,97,999,99,999,99,999,99,999,99,999,99,11,97,95,95,1,99,99,7,99,7,1,1,99,2,99,2,1,1,5,3,1,4,2,99,1,99,1,11,98,4,54,2,9999,7,58,13, ,2,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,178,75,4,99,99,1,4,4,5,8,99,99,99,99,99,999,99,9999,99,9999,999,99, 
07933,2,1,1,10903,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,108,4,999,99,999,99,17,4,95,95,1,8,99,99,99,8,99,99,99,99,1,2,0,2,1,3,1,1,2,99,1,99,2,9,64,9,33,1,15,9,30,21,17,1,1,99,99,99,99,999,99,9999,99,9999,999,99, ,1,79,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,154,52,6,99,99,1,6,4,6,3,99,99,99,99,99,999,99,9999,99,9999,999,99, 
18786,2,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
20045,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
05484,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
01001,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08689,1,1,1,10903,2,1,1,14,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,108,8,108,12,17,8,17,12,3,99,6,99,99,6,99,99,99,99,4,2,994,994,1,3,1,2,1,99,1,99,2,6,25,6,31,2,9999,13,43,8, ,4,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,177,65,6,99,99,1,6,4,6,5,99,99,9,1,2,25,5,34,2,9999,50,96, 
